"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"Cyprus","51","Production Quantity","1991","tonnes","1200.00000",""
"Cyprus","51","Production Quantity","1990","tonnes","1000.00000",""
"Cyprus","51","Production Quantity","1989","tonnes","1200.00000",""
"Cyprus","51","Production Quantity","1988","tonnes","1100.00000",""
"Cyprus","51","Production Quantity","1987","tonnes","1000.00000",""
"Cyprus","51","Production Quantity","1986","tonnes","400.00000",""
"Cyprus","51","Production Quantity","1985","tonnes","800.00000",""
"Cyprus","51","Production Quantity","1984","tonnes","500.00000",""
"Cyprus","51","Production Quantity","1983","tonnes","1100.00000",""
"Cyprus","51","Production Quantity","1982","tonnes","1016.00000",""
"Cyprus","51","Production Quantity","1981","tonnes","559.00000",""
"Cyprus","51","Production Quantity","1980","tonnes","1219.00000",""
"Cyprus","51","Production Quantity","1979","tonnes","508.00000",""
"Cyprus","51","Production Quantity","1978","tonnes","1270.00000",""
"Cyprus","51","Production Quantity","1977","tonnes","1321.00000",""
"Cyprus","51","Production Quantity","1976","tonnes","1626.00000",""
"Cyprus","51","Production Quantity","1975","tonnes","1270.00000",""
"Cyprus","51","Production Quantity","1974","tonnes","1321.00000",""
"Cyprus","51","Production Quantity","1973","tonnes","2134.00000",""
"Cyprus","51","Production Quantity","1972","tonnes","1930.00000",""
"Cyprus","51","Production Quantity","1971","tonnes","1829.00000",""
"Cyprus","51","Production Quantity","1970","tonnes","2032.00000",""
"Cyprus","51","Production Quantity","1969","tonnes","1219.00000",""
"Cyprus","51","Production Quantity","1968","tonnes","1321.00000",""
"Cyprus","51","Production Quantity","1967","tonnes","1524.00000",""
"Cyprus","51","Production Quantity","1966","tonnes","1118.00000",""
"Cyprus","51","Production Quantity","1965","tonnes","691.00000",""
"Cyprus","51","Production Quantity","1964","tonnes","508.00000",""
"Cyprus","51","Production Quantity","1963","tonnes","953.00000",""
"Cyprus","51","Production Quantity","1962","tonnes","914.00000",""
"Cyprus","51","Production Quantity","1961","tonnes","914.00000",""
"Czech Republic","31","Area Harvested","2007","Ha","2500.00000","F "
"Czech Republic","31","Area Harvested","2006","Ha","2400.00000",""
"Czech Republic","31","Area Harvested","2005","Ha","2365.00000",""
"Czech Republic","31","Area Harvested","2004","Ha","2435.00000",""
"Czech Republic","31","Area Harvested","2003","Ha","2250.00000",""
"Czech Republic","31","Area Harvested","2002","Ha","2310.00000",""
"Czech Republic","31","Area Harvested","2001","Ha","2560.00000",""
"Czech Republic","31","Area Harvested","2000","Ha","2770.00000",""
"Czech Republic","31","Area Harvested","1999","Ha","2870.00000",""
"Czech Republic","31","Area Harvested","1998","Ha","2960.00000",""
"Czech Republic","31","Area Harvested","1997","Ha","3000.00000","F "
"Czech Republic","31","Area Harvested","1996","Ha","3100.00000","F "
"Czech Republic","31","Area Harvested","1995","Ha","3150.00000","F "
"Czech Republic","31","Area Harvested","1994","Ha","3100.00000","F "
"Czech Republic","31","Area Harvested","1993","Ha","3100.00000","F "
"Czech Republic","41","Yield","2007","Hg/Ha","62140.00000","Fc"
"Czech Republic","41","Yield","2006","Hg/Ha","83650.00000","Fc"
"Czech Republic","41","Yield","2005","Hg/Ha","30219.00000","Fc"
"Czech Republic","41","Yield","2004","Hg/Ha","78800.00000","Fc"
"Czech Republic","41","Yield","2003","Hg/Ha","63706.00000","Fc"
"Czech Republic","41","Yield","2002","Hg/Ha","18532.00000","Fc"
"Czech Republic","41","Yield","2001","Hg/Ha","14601.00000","Fc"
"Czech Republic","41","Yield","2000","Hg/Ha","26877.00000","Fc"
"Czech Republic","41","Yield","1999","Hg/Ha","35376.00000","Fc"
"Czech Republic","41","Yield","1998","Hg/Ha","18631.00000","Fc"
"Czech Republic","41","Yield","1997","Hg/Ha","26199.00000","Fc"
"Czech Republic","41","Yield","1996","Hg/Ha","51432.00000","Fc"
"Czech Republic","41","Yield","1995","Hg/Ha","44330.00000","Fc"
"Czech Republic","41","Yield","1994","Hg/Ha","18709.00000","Fc"
"Czech Republic","41","Yield","1993","Hg/Ha","22125.00000","Fc"
"Czech Republic","51","Production Quantity","2007","tonnes","15535.00000",""
"Czech Republic","51","Production Quantity","2006","tonnes","20076.00000",""
"Czech Republic","51","Production Quantity","2005","tonnes","7147.00000",""
"Czech Republic","51","Production Quantity","2004","tonnes","19188.00000",""
"Czech Republic","51","Production Quantity","2003","tonnes","14334.00000",""
"Czech Republic","51","Production Quantity","2002","tonnes","4281.00000",""
"Czech Republic","51","Production Quantity","2001","tonnes","3738.00000",""
"Czech Republic","51","Production Quantity","2000","tonnes","7445.00000",""
"Czech Republic","51","Production Quantity","1999","tonnes","10153.00000",""
"Czech Republic","51","Production Quantity","1998","tonnes","5515.00000",""
"Czech Republic","51","Production Quantity","1997","tonnes","7860.00000",""
"Czech Republic","51","Production Quantity","1996","tonnes","15944.00000",""
"Czech Republic","51","Production Quantity","1995","tonnes","13964.00000",""
"Czech Republic","51","Production Quantity","1994","tonnes","5800.00000",""
"Czech Republic","51","Production Quantity","1993","tonnes","6859.00000",""
"Czechoslovakia","31","Area Harvested","1992","Ha","5350.00000","F "
"Czechoslovakia","31","Area Harvested","1991","Ha","5350.00000","F "
"Czechoslovakia","31","Area Harvested","1990","Ha","5170.00000","F "
"Czechoslovakia","31","Area Harvested","1989","Ha","5120.00000","F "
"Czechoslovakia","31","Area Harvested","1988","Ha","5140.00000","F "
"Czechoslovakia","31","Area Harvested","1987","Ha","5220.00000","F "
"Czechoslovakia","31","Area Harvested","1986","Ha","5220.00000","F "
"Czechoslovakia","31","Area Harvested","1985","Ha","5150.00000","F "
"Czechoslovakia","31","Area Harvested","1984","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1983","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1982","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1981","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1980","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1979","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1978","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1977","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1976","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1975","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1974","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1973","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1972","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1971","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1970","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1969","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1968","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1967","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1966","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1965","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1964","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1963","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1962","Ha","0.00000","NR"
"Czechoslovakia","31","Area Harvested","1961","Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1992","Hg/Ha","56299.00000","Fc"
"Czechoslovakia","41","Yield","1991","Hg/Ha","21143.00000","Fc"
"Czechoslovakia","41","Yield","1990","Hg/Ha","55390.00000","Fc"
"Czechoslovakia","41","Yield","1989","Hg/Ha","82640.00000","Fc"
"Czechoslovakia","41","Yield","1988","Hg/Ha","12801.00000","Fc"
"Czechoslovakia","41","Yield","1987","Hg/Ha","15957.00000","Fc"
"Czechoslovakia","41","Yield","1986","Hg/Ha","44687.00000","Fc"
"Czechoslovakia","41","Yield","1985","Hg/Ha","24627.00000","Fc"
"Czechoslovakia","41","Yield","1984","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1983","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1982","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1981","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1980","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1979","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1978","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1977","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1976","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1975","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1974","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1973","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1972","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1971","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1970","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1969","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1968","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1967","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1966","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1965","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1964","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1963","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1962","Hg/Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1961","Hg/Ha","0.00000","NR"
"Czechoslovakia","51","Production Quantity","1992","tonnes","30120.00000",""
"Czechoslovakia","51","Production Quantity","1991","tonnes","11312.00000",""
"Czechoslovakia","51","Production Quantity","1990","tonnes","28637.00000",""
"Czechoslovakia","51","Production Quantity","1989","tonnes","42312.00000",""
"Czechoslovakia","51","Production Quantity","1988","tonnes","6580.00000",""
"Czechoslovakia","51","Production Quantity","1987","tonnes","8330.00000",""
"Czechoslovakia","51","Production Quantity","1986","tonnes","23327.00000",""
"Czechoslovakia","51","Production Quantity","1985","tonnes","12683.00000",""
"Czechoslovakia","51","Production Quantity","1984","tonnes","23702.00000",""
"Czechoslovakia","51","Production Quantity","1983","tonnes","22042.00000",""
"Czechoslovakia","51","Production Quantity","1982","tonnes","18672.00000",""
"Czechoslovakia","51","Production Quantity","1981","tonnes","9299.00000",""
"Czechoslovakia","51","Production Quantity","1980","tonnes","25349.00000",""
"Czechoslovakia","51","Production Quantity","1979","tonnes","9436.00000",""
"Czechoslovakia","51","Production Quantity","1978","tonnes","14588.00000",""
"Czechoslovakia","51","Production Quantity","1977","tonnes","3743.00000",""
"Czechoslovakia","51","Production Quantity","1976","tonnes","14288.00000",""
"Czechoslovakia","51","Production Quantity","1975","tonnes","5894.00000",""
"Czechoslovakia","51","Production Quantity","1974","tonnes","21704.00000",""
"Czechoslovakia","51","Production Quantity","1973","tonnes","12445.00000",""
"Czechoslovakia","51","Production Quantity","1972","tonnes","17014.00000",""
"Czechoslovakia","51","Production Quantity","1971","tonnes","8262.00000",""
"Czechoslovakia","51","Production Quantity","1970","tonnes","34228.00000",""
"Czechoslovakia","51","Production Quantity","1969","tonnes","40781.00000",""
"Czechoslovakia","51","Production Quantity","1968","tonnes","17700.00000",""
"Czechoslovakia","51","Production Quantity","1967","tonnes","27315.00000",""
"Czechoslovakia","51","Production Quantity","1966","tonnes","21652.00000",""
"Czechoslovakia","51","Production Quantity","1965","tonnes","11397.00000",""
"Czechoslovakia","51","Production Quantity","1964","tonnes","15035.00000",""
"Czechoslovakia","51","Production Quantity","1963","tonnes","25995.00000",""
"Czechoslovakia","51","Production Quantity","1962","tonnes","14768.00000",""
"Czechoslovakia","51","Production Quantity","1961","tonnes","30606.00000",""
"Eastern Africa +","31","Area Harvested","2007","Ha","160.00000","A "
"Eastern Africa +","31","Area Harvested","2006","Ha","160.00000","A "
"Eastern Africa +","31","Area Harvested","2005","Ha","160.00000","A "
"Eastern Africa +","31","Area Harvested","2004","Ha","160.00000","A "
"Eastern Africa +","31","Area Harvested","2003","Ha","160.00000","A "
"Eastern Africa +","31","Area Harvested","2002","Ha","160.00000","A "
"Eastern Africa +","31","Area Harvested","2001","Ha","160.00000","A "
"Eastern Africa +","31","Area Harvested","2000","Ha","154.00000","A "
"Eastern Africa +","31","Area Harvested","1999","Ha","148.00000","A "
"Eastern Africa +","31","Area Harvested","1998","Ha","145.00000","A "
"Eastern Africa +","31","Area Harvested","1997","Ha","148.00000","A "
"Eastern Africa +","31","Area Harvested","1996","Ha","138.00000","A "
"Eastern Africa +","31","Area Harvested","1995","Ha","135.00000","A "
"Eastern Africa +","31","Area Harvested","1994","Ha","128.00000","A "
"Eastern Africa +","31","Area Harvested","1993","Ha","133.00000","A "
"Eastern Africa +","31","Area Harvested","1992","Ha","128.00000","A "
"Eastern Africa +","31","Area Harvested","1991","Ha","127.00000","A "
"Eastern Africa +","31","Area Harvested","1990","Ha","137.00000","A "
"Eastern Africa +","31","Area Harvested","1989","Ha","123.00000","A "
"Eastern Africa +","31","Area Harvested","1988","Ha","117.00000","A "
"Eastern Africa +","31","Area Harvested","1987","Ha","117.00000","A "
"Eastern Africa +","31","Area Harvested","1986","Ha","114.00000","A "
"Eastern Africa +","31","Area Harvested","1985","Ha","147.00000","A "
"Eastern Africa +","31","Area Harvested","1984","Ha","137.00000","A "
"Eastern Africa +","31","Area Harvested","1983","Ha","127.00000","A "
"Eastern Africa +","31","Area Harvested","1982","Ha","126.00000","A "
"Eastern Africa +","31","Area Harvested","1981","Ha","123.00000","A "
"Eastern Africa +","31","Area Harvested","1980","Ha","107.00000","A "
"Eastern Africa +","31","Area Harvested","1979","Ha","102.00000","A "
"Eastern Africa +","31","Area Harvested","1978","Ha","82.00000","A "
"Eastern Africa +","31","Area Harvested","1977","Ha","52.00000","A "
"Eastern Africa +","31","Area Harvested","1976","Ha","42.00000","A "
"Eastern Africa +","31","Area Harvested","1975","Ha","37.00000","A "
"Eastern Africa +","31","Area Harvested","1974","Ha","52.00000","A "
"Eastern Africa +","31","Area Harvested","1973","Ha","52.00000","A "
"Eastern Africa +","31","Area Harvested","1972","Ha","52.00000","A "
"Eastern Africa +","31","Area Harvested","1971","Ha","37.00000","A "
"Eastern Africa +","31","Area Harvested","1970","Ha","42.00000","A "
"Eastern Africa +","31","Area Harvested","1969","Ha","52.00000","A "
"Eastern Africa +","31","Area Harvested","1968","Ha","62.00000","A "
"Eastern Africa +","31","Area Harvested","1967","Ha","62.00000","A "
"Eastern Africa +","31","Area Harvested","1966","Ha","62.00000","A "
"Eastern Africa +","31","Area Harvested","1965","Ha","62.00000","A "
"Eastern Africa +","31","Area Harvested","1964","Ha","52.00000","A "
"Eastern Africa +","31","Area Harvested","1963","Ha","52.00000","A "
"Eastern Africa +","31","Area Harvested","1962","Ha","42.00000","A "
"Eastern Africa +","31","Area Harvested","1961","Ha","42.00000","A "
"Eastern Africa +","41","Yield","2007","Hg/Ha","81250.00000","A "
"Eastern Africa +","41","Yield","2006","Hg/Ha","81250.00000","A "
"Eastern Africa +","41","Yield","2005","Hg/Ha","81250.00000","A "
"Eastern Africa +","41","Yield","2004","Hg/Ha","81250.00000","A "
"Eastern Africa +","41","Yield","2003","Hg/Ha","81250.00000","A "
"Eastern Africa +","41","Yield","2002","Hg/Ha","81250.00000","A "
"Eastern Africa +","41","Yield","2001","Hg/Ha","81250.00000","A "
"Eastern Africa +","41","Yield","2000","Hg/Ha","84090.00000","A "
"Eastern Africa +","41","Yield","1999","Hg/Ha","91418.00000","A "
"Eastern Africa +","41","Yield","1998","Hg/Ha","85517.00000","A "
"Eastern Africa +","41","Yield","1997","Hg/Ha","84459.00000","A "
"Eastern Africa +","41","Yield","1996","Hg/Ha","83333.00000","A "
"Eastern Africa +","41","Yield","1995","Hg/Ha","84444.00000","A "
"Eastern Africa +","41","Yield","1994","Hg/Ha","82031.00000","A "
"Eastern Africa +","41","Yield","1993","Hg/Ha","86466.00000","A "
"Eastern Africa +","41","Yield","1992","Hg/Ha","85937.00000","A "
"Eastern Africa +","41","Yield","1991","Hg/Ha","83385.00000","A "
"Eastern Africa +","41","Yield","1990","Hg/Ha","82116.00000","A "
"Eastern Africa +","41","Yield","1989","Hg/Ha","85528.00000","A "
"Eastern Africa +","41","Yield","1988","Hg/Ha","86153.00000","A "
"Eastern Africa +","41","Yield","1987","Hg/Ha","87863.00000","A "
"Eastern Africa +","41","Yield","1986","Hg/Ha","87280.00000","A "
"Eastern Africa +","41","Yield","1985","Hg/Ha","85510.00000","A "
"Eastern Africa +","41","Yield","1984","Hg/Ha","88613.00000","A "
"Eastern Africa +","41","Yield","1983","Hg/Ha","85118.00000","A "
"Eastern Africa +","41","Yield","1982","Hg/Ha","82539.00000","A "
"Eastern Africa +","41","Yield","1981","Hg/Ha","63821.00000","A "
"Eastern Africa +","41","Yield","1980","Hg/Ha","66261.00000","A "
"Eastern Africa +","41","Yield","1979","Hg/Ha","58431.00000","A "
"Eastern Africa +","41","Yield","1978","Hg/Ha","64756.00000","A "
"Eastern Africa +","41","Yield","1977","Hg/Ha","79807.00000","A "
"Eastern Africa +","41","Yield","1976","Hg/Ha","84523.00000","A "
"Eastern Africa +","41","Yield","1975","Hg/Ha","89189.00000","A "
"Eastern Africa +","41","Yield","1974","Hg/Ha","46153.00000","A "
"Eastern Africa +","41","Yield","1973","Hg/Ha","65384.00000","A "
"Eastern Africa +","41","Yield","1972","Hg/Ha","63461.00000","A "
"Eastern Africa +","41","Yield","1971","Hg/Ha","45675.00000","A "
"Eastern Africa +","41","Yield","1970","Hg/Ha","50000.00000","A "
"Eastern Africa +","41","Yield","1969","Hg/Ha","59615.00000","A "
"Eastern Africa +","41","Yield","1968","Hg/Ha","66129.00000","A "
"Eastern Africa +","41","Yield","1967","Hg/Ha","82258.00000","A "
"Eastern Africa +","41","Yield","1966","Hg/Ha","82258.00000","A "
"Eastern Africa +","41","Yield","1965","Hg/Ha","82258.00000","A "
"Eastern Africa +","41","Yield","1964","Hg/Ha","78846.00000","A "
"Eastern Africa +","41","Yield","1963","Hg/Ha","78846.00000","A "
"Eastern Africa +","41","Yield","1962","Hg/Ha","73809.00000","A "
"Eastern Africa +","41","Yield","1961","Hg/Ha","73809.00000","A "
"Eastern Africa +","51","Production Quantity","2007","tonnes","1300.00000","A "
"Eastern Africa +","51","Production Quantity","2006","tonnes","1300.00000","A "
"Eastern Africa +","51","Production Quantity","2005","tonnes","1300.00000","A "
"Eastern Africa +","51","Production Quantity","2004","tonnes","1300.00000","A "
"Eastern Africa +","51","Production Quantity","2003","tonnes","1300.00000","A "
"Eastern Africa +","51","Production Quantity","2002","tonnes","1300.00000","A "
"Eastern Africa +","51","Production Quantity","2001","tonnes","1300.00000","A "
"Eastern Africa +","51","Production Quantity","2000","tonnes","1295.00000","A "
"Eastern Africa +","51","Production Quantity","1999","tonnes","1353.00000","A "
"Eastern Africa +","51","Production Quantity","1998","tonnes","1240.00000","A "
"Eastern Africa +","51","Production Quantity","1997","tonnes","1250.00000","A "
"Eastern Africa +","51","Production Quantity","1996","tonnes","1150.00000","A "
"Eastern Africa +","51","Production Quantity","1995","tonnes","1140.00000","A "
"Eastern Africa +","51","Production Quantity","1994","tonnes","1050.00000","A "
"Eastern Africa +","51","Production Quantity","1993","tonnes","1150.00000","A "
"Eastern Africa +","51","Production Quantity","1992","tonnes","1100.00000","A "
"Eastern Africa +","51","Production Quantity","1991","tonnes","1059.00000","A "
"Eastern Africa +","51","Production Quantity","1990","tonnes","1125.00000","A "
"Eastern Africa +","51","Production Quantity","1989","tonnes","1052.00000","A "
"Eastern Africa +","51","Production Quantity","1988","tonnes","1008.00000","A "
"Eastern Africa +","51","Production Quantity","1987","tonnes","1028.00000","A "
"Eastern Africa +","51","Production Quantity","1986","tonnes","995.00000","A "
"Eastern Africa +","51","Production Quantity","1985","tonnes","1257.00000","A "
"Eastern Africa +","51","Production Quantity","1984","tonnes","1214.00000","A "
"Eastern Africa +","51","Production Quantity","1983","tonnes","1081.00000","A "
"Eastern Africa +","51","Production Quantity","1982","tonnes","1040.00000","A "
"Eastern Africa +","51","Production Quantity","1981","tonnes","785.00000","A "
"Eastern Africa +","51","Production Quantity","1980","tonnes","709.00000","A "
"Eastern Africa +","51","Production Quantity","1979","tonnes","596.00000","A "
"Eastern Africa +","51","Production Quantity","1978","tonnes","531.00000","A "
"Eastern Africa +","51","Production Quantity","1977","tonnes","415.00000","A "
"Eastern Africa +","51","Production Quantity","1976","tonnes","355.00000","A "
"Eastern Africa +","51","Production Quantity","1975","tonnes","330.00000","A "
"Eastern Africa +","51","Production Quantity","1974","tonnes","240.00000","A "
"Eastern Africa +","51","Production Quantity","1973","tonnes","340.00000","A "
"Eastern Africa +","51","Production Quantity","1972","tonnes","330.00000","A "
"Eastern Africa +","51","Production Quantity","1971","tonnes","169.00000","A "
"Eastern Africa +","51","Production Quantity","1970","tonnes","210.00000","A "
"Eastern Africa +","51","Production Quantity","1969","tonnes","310.00000","A "
"Eastern Africa +","51","Production Quantity","1968","tonnes","410.00000","A "
"Eastern Africa +","51","Production Quantity","1967","tonnes","510.00000","A "
"Eastern Africa +","51","Production Quantity","1966","tonnes","510.00000","A "
"Eastern Africa +","51","Production Quantity","1965","tonnes","510.00000","A "
"Eastern Africa +","51","Production Quantity","1964","tonnes","410.00000","A "
"Eastern Africa +","51","Production Quantity","1963","tonnes","410.00000","A "
"Eastern Africa +","51","Production Quantity","1962","tonnes","310.00000","A "
"Eastern Africa +","51","Production Quantity","1961","tonnes","310.00000","A "
"Eastern Asia +","31","Area Harvested","2007","Ha","37160.00000","A "
"Eastern Asia +","31","Area Harvested","2006","Ha","37116.00000","A "
"Eastern Asia +","31","Area Harvested","2005","Ha","36373.00000","A "
"Eastern Asia +","31","Area Harvested","2004","Ha","35257.00000","A "
"Eastern Asia +","31","Area Harvested","2003","Ha","36425.00000","A "
"Eastern Asia +","31","Area Harvested","2002","Ha","35781.00000","A "
"Eastern Asia +","31","Area Harvested","2001","Ha","34245.00000","A "
"Eastern Asia +","31","Area Harvested","2000","Ha","33500.00000","A "
"Eastern Asia +","31","Area Harvested","1999","Ha","31123.00000","A "
"Eastern Asia +","31","Area Harvested","1998","Ha","13854.00000","A "
"Eastern Asia +","31","Area Harvested","1997","Ha","13441.00000","A "
"Eastern Asia +","31","Area Harvested","1996","Ha","13619.00000","A "
"Eastern Asia +","31","Area Harvested","1995","Ha","13397.00000","A "
"Eastern Asia +","31","Area Harvested","1994","Ha","12079.00000","A "
"Eastern Asia +","31","Area Harvested","1993","Ha","11131.00000","A "
"Eastern Asia +","31","Area Harvested","1992","Ha","10508.00000","A "
"Eastern Asia +","31","Area Harvested","1991","Ha","8357.00000","A "
"Eastern Asia +","31","Area Harvested","1990","Ha","7970.00000","A "
"Eastern Asia +","31","Area Harvested","1989","Ha","7895.00000","A "
"Eastern Asia +","31","Area Harvested","1988","Ha","7884.00000","A "
"Eastern Asia +","31","Area Harvested","1987","Ha","5487.00000","A "
"Eastern Asia +","31","Area Harvested","1986","Ha","5080.00000","A "
"Eastern Asia +","31","Area Harvested","1985","Ha","4438.00000","A "
"Eastern Asia +","31","Area Harvested","1984","Ha","4335.00000","A "
"Eastern Asia +","31","Area Harvested","1983","Ha","4404.00000","A "
"Eastern Asia +","31","Area Harvested","1982","Ha","4299.00000","A "
"Eastern Asia +","31","Area Harvested","1981","Ha","4333.00000","A "
"Eastern Asia +","31","Area Harvested","1980","Ha","4431.00000","A "
"Eastern Asia +","31","Area Harvested","1979","Ha","4256.00000","A "
"Eastern Asia +","31","Area Harvested","1978","Ha","4178.00000","A "
"Eastern Asia +","31","Area Harvested","1977","Ha","4054.00000","A "
"Eastern Asia +","31","Area Harvested","1976","Ha","3576.00000","A "
"Eastern Asia +","31","Area Harvested","1975","Ha","3396.00000","A "
"Eastern Asia +","31","Area Harvested","1974","Ha","3300.00000","A "
"Eastern Asia +","31","Area Harvested","1973","Ha","2881.00000","A "
"Eastern Asia +","31","Area Harvested","1972","Ha","2386.00000","A "
"Eastern Asia +","31","Area Harvested","1971","Ha","2263.00000","A "
"Eastern Asia +","31","Area Harvested","1970","Ha","2132.00000","A "
"Eastern Asia +","31","Area Harvested","1969","Ha","1938.00000","A "
"Eastern Asia +","31","Area Harvested","1968","Ha","1872.00000","A "
"Eastern Asia +","31","Area Harvested","1967","Ha","1235.00000","A "
"Eastern Asia +","31","Area Harvested","1966","Ha","1039.00000","A "
"Eastern Asia +","31","Area Harvested","1965","Ha","1012.00000","A "
"Eastern Asia +","31","Area Harvested","1964","Ha","893.00000","A "
"Eastern Asia +","31","Area Harvested","1963","Ha","792.00000","A "
"Eastern Asia +","31","Area Harvested","1962","Ha","510.00000","A "
"Eastern Asia +","31","Area Harvested","1961","Ha","451.00000","A "
"Eastern Asia +","41","Yield","2007","Hg/Ha","52861.00000","A "
"Eastern Asia +","41","Yield","2006","Hg/Ha","54612.00000","A "
"Eastern Asia +","41","Yield","2005","Hg/Ha","58817.00000","A "
"Eastern Asia +","41","Yield","2004","Hg/Ha","59593.00000","A "
"Eastern Asia +","41","Yield","2003","Hg/Ha","46719.00000","A "
"Eastern Asia +","41","Yield","2002","Hg/Ha","51652.00000","A "
"Eastern Asia +","41","Yield","2001","Hg/Ha","60638.00000","A "
"Eastern Asia +","41","Yield","2000","Hg/Ha","62542.00000","A "
"Eastern Asia +","41","Yield","1999","Hg/Ha","62486.00000","A "
"Eastern Asia +","41","Yield","1998","Hg/Ha","48396.00000","A "
"Eastern Asia +","41","Yield","1997","Hg/Ha","81162.00000","A "
"Eastern Asia +","41","Yield","1996","Hg/Ha","77468.00000","A "
"Eastern Asia +","41","Yield","1995","Hg/Ha","35845.00000","A "
"Eastern Asia +","41","Yield","1994","Hg/Ha","65830.00000","A "
"Eastern Asia +","41","Yield","1993","Hg/Ha","47365.00000","A "
"Eastern Asia +","41","Yield","1992","Hg/Ha","69287.00000","A "
"Eastern Asia +","41","Yield","1991","Hg/Ha","73836.00000","A "
"Eastern Asia +","41","Yield","1990","Hg/Ha","106656.00000","A "
"Eastern Asia +","41","Yield","1989","Hg/Ha","120691.00000","A "
"Eastern Asia +","41","Yield","1988","Hg/Ha","101581.00000","A "
"Eastern Asia +","41","Yield","1987","Hg/Ha","101975.00000","A "
"Eastern Asia +","41","Yield","1986","Hg/Ha","116035.00000","A "
"Eastern Asia +","41","Yield","1985","Hg/Ha","124236.00000","A "
"Eastern Asia +","41","Yield","1984","Hg/Ha","128380.00000","A "
"Eastern Asia +","41","Yield","1983","Hg/Ha","56575.00000","A "
"Eastern Asia +","41","Yield","1982","Hg/Ha","102207.00000","A "
"Eastern Asia +","41","Yield","1981","Hg/Ha","171917.00000","A "
"Eastern Asia +","41","Yield","1980","Hg/Ha","132588.00000","A "
"Eastern Asia +","41","Yield","1979","Hg/Ha","75242.00000","A "
"Eastern Asia +","41","Yield","1978","Hg/Ha","78980.00000","A "
"Eastern Asia +","41","Yield","1977","Hg/Ha","69829.00000","A "
"Eastern Asia +","41","Yield","1976","Hg/Ha","76280.00000","A "
"Eastern Asia +","41","Yield","1975","Hg/Ha","64967.00000","A "
"Eastern Asia +","41","Yield","1974","Hg/Ha","67045.00000","A "
"Eastern Asia +","41","Yield","1973","Hg/Ha","96074.00000","A "
"Eastern Asia +","41","Yield","1972","Hg/Ha","88176.00000","A "
"Eastern Asia +","41","Yield","1971","Hg/Ha","64904.00000","A "
"Eastern Asia +","41","Yield","1970","Hg/Ha","121796.00000","A "
"Eastern Asia +","41","Yield","1969","Hg/Ha","124695.00000","A "
"Eastern Asia +","41","Yield","1968","Hg/Ha","93552.00000","A "
